,LN_ID,TARGET,contract_type_ord,gender_ord,num_of_children_ord,INCOME,APPROVED_CREDIT,ANNUITY,PRICE,income_type_ord,education_ord,family_status_ord,housing_type_ord,DAYS_AGE,DAYS_WORK,DAYS_REGISTRATION,DAYS_ID_CHANGE,weekdays_apply_ord,HOUR_APPLY,organization_type_ord,EXT_SCORE_1,EXT_SCORE_2,EXT_SCORE_3,SK_ID_PREV,INST_NUMBER,INST_DAYS,PAY_DAYS,AMT_INST,AMT_PAY,contract_type_prevapp_ord,ANNUITY_PREV_APP,APPLICATION,APPROVED_CREDIT_PREV_APP,AMT_DOWN_PAYMENT,PRICE_PREV_APP,weekdays_apply_prevapp_ord,hour_apply_prevapp_ord,DAYS_DECISION,term_payment_ord,yield_group_ord,FIRST_DRAW,FIRST_DUE,TERMINATION,NFLAG_INSURED_ON_APPROVAL
60260,279723,0,1,1,1.0,225000.0,481855.5,57316.5,463500.0,1.0,1,1,1,-11060,-2601,-5310,-3477,6,4,3,0.16004871725667866,0.6277246420537813,0.2678689358444539,2693529.0,2.0,-464.0,-465.0,16119.18,16119.18,3.0,16119.18,136759.5,146538.0,0.0,136759.5,6.0,5,-525.0,8,3.0,365243.0,-494.0,-216.0,0.0
60261,106576,0,1,2,2.0,90000.0,1255680.0,45234.0,1125000.0,4.0,1,1,1,-10676,-1187,-2781,-2787,5,17,9,0.44499049568659294,0.7232257500571451,0.3001077565791181,2354272.0,4.0,-659.0,-681.0,8535.24,8535.24,3.0,8535.24,92506.5,83254.5,9252.0,92506.5,5.0,8,-791.0,5,1.0,365243.0,-749.0,-565.0,0.0
60269,165176,0,1,1,1.0,270000.0,675000.0,28597.5,675000.0,1.0,1,4,2,-13288,-1160,-875,-2310,3,8,27,0.4192876825350844,0.6419729407321649,0.4418358231994413,2033985.0,1.0,-488.0,-514.0,113950.08,113950.08,3.0,21556.8,135315.0,108252.0,27063.0,135315.0,7.0,12,-519.0,2,2.0,365243.0,-488.0,-483.0,0.0
60270,195328,0,1,1,1.0,180000.0,454500.0,32323.5,454500.0,1.0,1,1,1,-18673,-2738,-3989,-2208,4,9,3,0.5243959535465843,0.6070716038273544,0.4848514754962666,2208160.0,2.0,-1624.0,-1637.0,22160745,22160745,3.0,22160745.0,125955.0,124254.0,7560.0,125955.0,6.0,12,-1685.0,2,3.0,365243.0,-1654.0,-1495.0,0.0
60272,176091,0,1,2,1.0,180000.0,808650.0,24732.0,675000.0,3.0,1,1,1,-20783,365243,-7588,-4114,3,9,6,0.7265490887988826,0.16214456766623808,0.6832688314232291,2180236.0,2.0,-2008.0,-2009.0,3024675,3024675,3.0,3024675.0,25110.0,24259.5,2700.0,25110.0,6.0,3,-2069.0,8,1.0,365243.0,-2038.0,-1760.0,0.0
60277,173899,0,1,1,2.0,90000.0,143910.0,15498.0,135000.0,1.0,1,3,1,-10205,-543,-2772,-2765,2,18,4,0.05001974278098485,0.21993623291021305,0.7449321846094795,2128127.0,2.0,-563.0,-575.0,16186185,16186185,3.0,16186185.0,100890.0,102600.0,5040.0,100890.0,5.0,5,-628.0,0,2.0,365243.0,-593.0,-381.0,0.0
60278,110714,0,1,2,1.0,225000.0,1350000.0,48492.0,1350000.0,1.0,1,2,2,-13113,-1214,-1124,-4388,7,14,4,0.3779655471004318,0.6721247859472506,0.2925880073368475,2027275.0,19.0,-1737.0,-1738.0,16653.15,16653.15,3.0,16653.15,202347.0,202347.0,0.0,202347.0,4.0,1,-2327.0,4,2.0,365243.0,-2277.0,-1582.0,0.0
60284,292901,0,1,1,3.0,157500.0,225000.0,24232.5,225000.0,1.0,1,1,1,-14887,-774,-2822,-4354,3,9,32,0.22019743075202464,0.6786829558572324,0.475849908720221,1953706.0,5.0,-1494.0,-1491.0,8594505,8594.01,3.0,8594505.0,69070.5,75910.5,0.0,69070.5,3.0,1,-1645.0,5,2.0,365243.0,-1614.0,-1277.0,0.0
60292,297844,0,2,2,1.0,180000.0,360000.0,18000.0,360000.0,3.0,1,5,1,-21991,365243,-2549,-5324,2,17,6,0.6221270374375478,0.7636327741651965,0.16342569473134347,1448258.0,5.0,-483.0,-497.0,5738355,5738355,3.0,5738355.0,151888.5,151888.5,0.0,151888.5,5.0,4,-641.0,16,3.0,365243.0,-603.0,365243.0,0.0
60297,148754,0,1,2,2.0,90000.0,206280.0,9747.0,135000.0,4.0,1,3,2,-11286,-371,-265,-3960,4,10,16,0.4145923876004288,0.5569591490576296,0.3962195720630885,2292427.0,2.0,-534.0,-533.0,11151,11151,3.0,11151.0,85410.0,92925.0,0.0,85410.0,4.0,0,-595.0,8,1.0,365243.0,-564.0,-60.0,0.0
60301,251919,0,1,2,1.0,135000.0,270000.0,13783.5,270000.0,1.0,1,1,2,-8047,-1250,-7707,-371,3,15,4,0.19421663656120566,0.4529566635913365,0.524496446363472,1105119.0,3.0,-588.0,-630.0,5750.37,5750.37,3.0,5750.37,62955.0,56659.5,6295.5,62955.0,1.0,12,-681.0,5,1.0,365243.0,-648.0,-549.0,0.0
60302,177149,1,1,1,1.0,135000.0,1800000.0,62698.5,1800000.0,1.0,1,1,1,-17372,-2496,-7610,-902,4,16,44,0.4046994289412761,0.6341506020576116,0.2636468134452008,1390285.0,3.0,-2649.0,-2649.0,3892365,3892365,3.0,3892365.0,26955.0,29178.0,0.0,26955.0,1.0,12,-2740.0,8,2.0,365243.0,-2709.0,-2580.0,1.0
60305,104470,0,1,1,2.0,112500.0,135000.0,9526.5,135000.0,1.0,1,1,3,-12516,-437,-6443,-4523,5,7,23,0.16442774087397596,0.31420481876752154,0.6195277080511546,1820744.0,4.0,-1243.0,-1257.0,18068.4,18068.4,3.0,18068.4,152910.0,149607.0,15291.0,152910.0,6.0,15,-1364.0,5,2.0,365243.0,-1333.0,-1174.0,0.0
60308,195852,0,1,1,3.0,180000.0,119925.0,12852.0,112500.0,1.0,1,1,1,-16631,-3746,-8856,-176,3,14,8,0.6776686291075701,0.6465036949691366,0.5136937663039473,2445876.0,1.0,-2197.0,-2205.0,5927.04,5927.04,3.0,5927.04,55125.0,54526.5,5512.5,55125.0,1.0,0,-2228.0,5,2.0,365243.0,-2197.0,-1858.0,1.0
60313,235331,0,1,1,2.0,247500.0,148500.0,13747.5,148500.0,1.0,1,1,1,-12828,-5408,-5427,-4167,7,4,1,0.2549707747187864,0.3378816483224356,0.4400578303966329,1530703.0,3.0,-246.0,-251.0,4232835,4232835,3.0,4232835.0,31545.0,23391.0,9463.5,31545.0,6.0,18,-337.0,2,3.0,365243.0,-306.0,-154.0,0.0
60324,152608,0,1,1,1.0,112500.0,1113840.0,56871.0,900000.0,4.0,1,1,1,-14751,-5532,-703,-4443,1,18,1,0.5463804008812739,0.7644527757951112,0.363945238612397,2831245.0,4.0,-438.0,-479.0,10913445,10913445,3.0,10913445.0,129690.0,106452.0,25938.0,129690.0,2.0,4,-559.0,5,1.0,365243.0,-528.0,-372.0,0.0
60328,164022,0,1,2,1.0,112500.0,1006920.0,42790.5,900000.0,1.0,1,1,3,-19583,-2972,-4579,-2760,3,12,10,0.7974563172235889,0.6801261629274102,0.5424451438613613,1539372.0,3.0,-179.0,-196.0,15894.81,15894.81,3.0,15894.81,214231.5,162823.5,64273.5,214231.5,6.0,6,-270.0,5,1.0,365243.0,-239.0,-80.0,0.0
60331,118779,0,1,2,1.0,157500.0,983299.5,41791.5,904500.0,2.0,1,1,1,-16256,-2458,-7105,-4460,3,14,3,0.782025000385957,0.7234008054552499,0.7776594425716818,1293022.0,3.0,-2321.0,-2329.0,7525.98,7525.98,3.0,7525.98,86895.0,65844.0,26068.5,86895.0,6.0,12,-2412.0,8,1.0,365243.0,-2381.0,-2103.0,1.0
60334,145416,0,1,2,1.0,58500.0,277969.5,13086.0,229500.0,1.0,2,1,1,-17979,-665,-9505,-1147,2,13,12,0.8773414839035522,0.22008633751876566,0.4812493411434029,2633202.0,1.0,-471.0,-477.0,4365585,4365585,3.0,4365585.0,49230.0,44280.0,4950.0,49230.0,2.0,5,-504.0,6,2.0,365243.0,-471.0,-107.0,0.0
60345,287165,0,1,2,1.0,157500.0,495000.0,21933.0,495000.0,1.0,1,4,1,-17146,-688,-521,-676,7,11,9,0.4128428278771792,0.7505737187156,0.6178261467332483,1670060.0,6.0,-2019.0,-2020.0,6655.77,6655.77,3.0,6646725.0,34510.5,32598.0,3451.5,34510.5,5.0,12,-2200.0,2,2.0,365243.0,-2169.0,-2016.0,0.0
60353,124638,0,1,2,1.0,337500.0,2182500.0,57703.5,2182500.0,1.0,2,2,1,-19026,-12095,-594,-2560,5,14,8,0.7820310275255964,0.7283696814807044,0.7435593141311444,1189045.0,1.0,-2145.0,-2172.0,8441.46,8441.46,3.0,8441.46,54900.0,41400.0,13500.0,54900.0,4.0,4,-2190.0,2,2.0,365243.0,-2145.0,-2019.0,0.0
60361,236942,1,1,1,3.0,135000.0,728460.0,57685.5,675000.0,1.0,1,1,1,-11538,-1078,-5479,-1318,4,11,23,0.3046943867688897,0.3796563350916219,0.7981372313187245,2429115.0,2.0,-556.0,-570.0,13051035,13051035,3.0,13051035.0,130500.0,117450.0,13050.0,130500.0,7.0,5,-620.0,8,3.0,365243.0,-586.0,-430.0,0.0
60367,225758,0,1,1,1.0,135000.0,499212.0,36454.5,441000.0,1.0,2,2,1,-8628,-368,-3420,-1303,6,12,10,0.18411103207468069,0.5155174153229055,0.2764406945454034,1769620.0,7.0,-66.0,-82.0,8760.42,8760.42,3.0,8760.42,77130.0,77130.0,0.0,77130.0,3.0,1,-297.0,8,3.0,365243.0,-246.0,365243.0,0.0
60374,245085,0,2,2,4.0,67500.0,180000.0,9000.0,180000.0,4.0,1,1,1,-11454,-720,-533,-1927,5,11,7,0.2642022045028671,0.3629912142669917,0.13426542355494275,2506848.0,3.0,-108.0,-149.0,10713285,10713285,3.0,10713285.0,79695.0,88110.0,0.0,79695.0,2.0,2,-206.0,5,2.0,365243.0,-168.0,-40.0,0.0
60375,162737,0,1,1,2.0,450000.0,848745.0,40963.5,675000.0,2.0,2,1,1,-10230,-224,-2279,-2907,5,11,3,0.24327865941466265,0.692720598795114,0.6496203111237195,2605339.0,9.0,-281.0,-282.0,32770.89,32770.89,3.0,32770.89,662940.0,720697.5,0.0,662940.0,6.0,6,-552.0,4,4.0,365243.0,-521.0,365243.0,0.0
60382,250298,0,1,1,4.0,121500.0,799299.0,43488.0,702000.0,3.0,1,1,1,-17267,365243,-6477,-706,4,15,6,0.4021847736176832,0.6799263194003935,0.5726825047161584,1287695.0,4.0,-2108.0,-2127.0,8565.57,8565.57,3.0,3024225.0,15705.0,14832.0,1570.5,15705.0,6.0,13,-2245.0,2,2.0,365243.0,-2198.0,-2104.0,0.0
60389,241480,0,1,2,1.0,157500.0,730017.0,31059.0,652500.0,1.0,2,4,1,-19157,-322,-5119,-2673,3,19,4,0.4658823672030579,0.5765014869441718,0.5832379256761245,1914504.0,3.0,-681.0,-695.0,17001,17001,3.0,17001.0,450000.0,450000.0,0.0,450000.0,7.0,12,-787.0,16,3.0,365243.0,-741.0,365243.0,0.0
60392,241115,0,1,2,2.0,90000.0,299772.0,13972.5,247500.0,1.0,2,3,1,-11188,-1798,-5086,-3557,3,8,3,0.32183447834327583,0.26740988330037097,0.6706517530862718,2251487.0,1.0,-1059.0,-1064.0,14612535,14612535,3.0,14612535.0,135000.0,131526.0,13500.0,135000.0,2.0,0,-1093.0,8,3.0,365243.0,-1059.0,-815.0,0.0
60393,166821,1,1,2,3.0,157500.0,640080.0,31261.5,450000.0,4.0,1,1,1,-13117,-1068,-2749,-4318,4,10,9,0.6328911630077572,0.5839366724408186,0.19519840600440985,2499611.0,6.0,-210.0,-359.0,878.67,878.67,3.0,5736.42,49037.85,54216.0,1.35,49037.85,5.0,1,-391.0,5,1.0,365243.0,-360.0,-116.0,0.0
60394,206052,0,1,2,2.0,135000.0,870984.0,37030.5,778500.0,1.0,1,5,1,-16879,-2193,-592,-413,2,12,3,0.8120590834865321,0.4157535646627639,0.4170996682522097,2109907.0,8.0,-160.0,-178.0,30818475,30818475,3.0,6384465.0,61866.0,68400.0,0.0,61866.0,7.0,8,-401.0,5,3.0,365243.0,-370.0,-156.0,0.0
60395,143347,0,1,1,1.0,540000.0,675000.0,49248.0,675000.0,1.0,1,1,1,-13102,-860,-2122,-2126,4,10,3,0.3201563806940633,0.3038951461650754,0.22383131747015547,2588529.0,9.0,-357.0,-362.0,22451.76,22451.76,3.0,22451.76,228307.5,228307.5,0.0,228307.5,2.0,2,-631.0,5,1.0,365243.0,-597.0,-290.0,0.0
60407,229079,0,1,2,1.0,67500.0,343800.0,16155.0,225000.0,3.0,1,5,1,-23435,365243,-1386,-1419,3,9,6,0.5203908867069812,0.5366951938482329,0.29708661164720285,2508769.0,5.0,-442.0,-450.0,7993035,7993035,3.0,7993035.0,85050.0,84627.0,8505.0,85050.0,5.0,0,-593.0,5,3.0,365243.0,-562.0,-227.0,0.0
60408,177896,0,2,2,3.0,90000.0,180000.0,9000.0,180000.0,2.0,1,1,1,-10080,-1917,-2978,-2741,6,14,2,0.6728927254827834,0.5967759894510603,0.7490217048463391,1162603.0,9.0,-715.0,-716.0,11518785,11518785,3.0,11518785.0,108346.5,108346.5,0.0,108346.5,7.0,6,-986.0,5,1.0,365243.0,-955.0,-622.0,0.0
60412,262094,0,1,1,1.0,90000.0,521280.0,28408.5,450000.0,2.0,1,2,1,-8416,-542,-3264,-1089,6,11,8,0.2265780983101487,0.2987299625086485,0.3490552510751822,2804751.0,3.0,-236.0,-241.0,5546.97,5546.97,3.0,5546.97,46350.0,50427.0,0.0,46350.0,7.0,0,-328.0,8,3.0,365243.0,-296.0,365243.0,0.0
60417,268539,0,1,2,2.0,90000.0,226422.0,9972.0,189000.0,1.0,1,4,1,-14438,-7863,-120,-4773,3,14,42,0.5822666539698931,0.2776667317418485,0.5352762504724826,2630203.0,20.0,-1998.0,-2037.0,3141.72,3141.72,3.0,3141.72,75420.0,67419.0,8001.0,75420.0,1.0,14,-2599.0,4,4.0,365243.0,-2568.0,-1508.0,0.0
60418,210282,0,1,1,1.0,225000.0,101880.0,10971.0,90000.0,4.0,2,1,1,-9767,-1596,-1273,-2313,7,8,16,0.28766982666456914,0.6071237645903503,0.7380196196295241,2108388.0,6.0,-164.0,-185.0,21023.37,21023.37,3.0,21024855.0,134995.5,113697.0,27000.0,134995.5,6.0,11,-344.0,2,1.0,365243.0,-314.0,-161.0,1.0
60424,277101,0,1,1,1.0,540000.0,450000.0,21888.0,450000.0,1.0,2,1,1,-9932,-360,-3890,-2303,1,8,3,0.5589869402167075,0.5932454445411088,0.2692857999073816,2280303.0,2.0,-1282.0,-1302.0,4777695,4777695,3.0,4777695.0,25024.5,23431.5,2700.0,25024.5,5.0,12,-1354.0,2,2.0,365243.0,-1312.0,-1156.0,0.0
60432,169488,0,1,2,1.0,157500.0,254700.0,15165.0,225000.0,1.0,2,2,1,-12870,-515,-1371,-625,3,17,10,0.6789802015389418,0.6865847982943517,0.19294222771695085,2412258.0,12.0,-245.0,-252.0,4535955,4535955,3.0,4535955.0,100687.5,100687.5,0.0,100687.5,7.0,0,-606.0,4,4.0,365243.0,-575.0,365243.0,0.0
60433,144925,0,1,1,1.0,360000.0,1345500.0,39339.0,1345500.0,1.0,1,1,1,-16971,-3118,-3463,-446,7,7,3,0.34332177458813995,0.6760737011712304,0.39277386060313396,1257730.0,10.0,-463.0,-476.0,79984.71,79984.71,3.0,80055675.0,768510.0,768510.0,0.0,768510.0,6.0,15,-764.0,8,4.0,365243.0,-733.0,-455.0,0.0
60439,278296,0,2,1,3.0,85500.0,202500.0,10125.0,202500.0,1.0,1,1,1,-7740,-357,-124,-355,2,13,3,0.08561820821147527,0.057910443669815875,0.0785361445733672,1111451.0,6.0,-917.0,-931.0,4285.71,4285.71,3.0,4285.71,27270.0,25713.0,3150.0,27270.0,3.0,12,-1098.0,0,2.0,365243.0,-1067.0,-884.0,0.0
60453,149394,0,1,1,1.0,180000.0,397881.0,26716.5,328500.0,2.0,1,1,1,-14092,-521,-2795,-5099,5,17,23,0.4272174538351849,0.6359649495739489,0.5352762504724826,1555783.0,4.0,-141.0,-162.0,2335.68,2335.68,3.0,2335.68,20564.1,20564.1,0.0,20564.1,1.0,8,-277.0,8,3.0,365243.0,-231.0,365243.0,0.0
60456,191184,0,1,2,1.0,450000.0,1494486.0,43695.0,1305000.0,2.0,2,1,1,-18330,-1355,-8775,-1867,1,15,29,0.7443528615102156,0.715202195947929,0.6413682574954046,2077596.0,4.0,-460.0,-481.0,77709465,77709465,3.0,77709465.0,914175.0,822757.5,91417.5,914175.0,6.0,0,-584.0,5,3.0,365243.0,-550.0,-247.0,0.0
60461,181864,0,1,2,1.0,225000.0,545040.0,25537.5,450000.0,3.0,2,4,1,-22055,365243,-2634,-1934,5,15,6,0.8653045832348893,0.5213644289717307,0.5656079814115492,2653508.0,4.0,-441.0,-446.0,7145.46,7145.46,3.0,7145.46,158611.5,158611.5,0.0,158611.5,6.0,8,-580.0,4,4.0,365243.0,-531.0,-404.0,0.0
60464,152782,0,1,2,2.0,81000.0,450000.0,20979.0,450000.0,1.0,1,1,1,-9637,-1860,-2307,-201,1,9,7,0.5683957962821039,0.2504252494498578,0.4740512892789932,1638766.0,4.0,-1226.0,-1250.0,3526.56,3526.56,3.0,3526.56,28791.0,22041.0,6750.0,28791.0,5.0,15,-1354.0,0,2.0,365243.0,-1316.0,-1100.0,0.0
60468,215793,0,1,2,1.0,315000.0,971280.0,51876.0,900000.0,2.0,2,3,1,-20633,-1050,-849,-3975,3,13,3,0.8964050703195541,0.6021996440058631,0.5638350489514956,1464813.0,1.0,-2248.0,-2263.0,37246545,37246545,3.0,37246545.0,339502.5,305550.0,33952.5,339502.5,6.0,14,-2279.0,8,1.0,365243.0,-2248.0,-1970.0,0.0
60473,167415,0,1,1,2.0,121500.0,314100.0,16164.0,225000.0,1.0,1,2,1,-11624,-1370,-9901,-3510,5,10,3,0.15604957873548442,0.07871609922701668,0.43473324875017305,1076471.0,10.0,-509.0,-518.0,7822.17,7822.17,3.0,7822.17,64080.0,79542.0,0.0,64080.0,7.0,0,-810.0,5,1.0,365243.0,-779.0,-474.0,0.0
60478,169383,0,1,1,1.0,202500.0,1436850.0,46480.5,1125000.0,1.0,3,2,1,-13390,-911,-3704,-4304,3,14,8,0.3734829909039068,0.5581351445274428,0.6528965519806539,2658034.0,3.0,-523.0,-559.0,11740.95,11740.95,3.0,11740.95,69704685.0,66042.0,6974685.0,69704685.0,5.0,1,-614.0,2,3.0,365243.0,-583.0,-458.0,0.0
60479,171393,0,1,2,1.0,157500.0,490495.5,26262.0,454500.0,3.0,2,1,1,-20740,365243,-9227,-4025,5,17,6,0.8895639842820464,0.6849260529494339,0.5298898341969072,2794624.0,6.0,-1568.0,-1575.0,7809615,7809615,3.0,7809615.0,67108.5,82467.0,0.0,67108.5,6.0,5,-1749.0,5,3.0,365243.0,-1718.0,-1384.0,0.0
60486,227727,0,1,2,1.0,135000.0,1452937.5,57753.0,1336500.0,1.0,1,1,1,-10813,-1036,-4708,-3261,3,15,3,0.5960128296948538,0.6107792812482001,0.7106743858828587,1329807.0,4.0,-350.0,-351.0,10764765,10764765,3.0,10764765.0,105570.0,108112.5,10800.0,105570.0,2.0,3,-477.0,11,2.0,365243.0,-440.0,365243.0,0.0
60490,173099,0,1,2,2.0,405000.0,945000.0,37602.0,945000.0,2.0,1,2,1,-16507,-3283,-8679,-55,4,12,3,0.7584559782167806,0.7184469589138771,0.520897599048938,1302318.0,2.0,-1821.0,-1821.0,22900905,22900905,1.0,22900905.0,180000.0,191880.0,0.0,180000.0,4.0,12,-1883.0,5,2.0,365243.0,-1851.0,-1516.0,0.0
60496,109318,0,1,2,4.0,175500.0,352044.0,16542.0,247500.0,1.0,1,1,1,-12497,-2948,-2576,-2629,3,7,1,0.4627185748895562,0.4518081939089758,0.2471909382666521,1100012.0,3.0,-290.0,-301.0,8216865,8216865,3.0,8216865.0,81976.5,91197.0,0.0,81976.5,7.0,15,-381.0,5,4.0,365243.0,-350.0,-17.0,0.0
60502,158381,0,1,2,1.0,202500.0,808650.0,26086.5,675000.0,4.0,1,3,1,-13833,-191,-1647,-4508,5,9,4,0.672554092721162,0.2533716311332267,0.6738300778602003,1844793.0,21.0,-587.0,-590.0,14750865,14750865,3.0,3754.35,83249775.0,83245.5,4275.0,83249775.0,1.0,8,-1218.0,4,4.0,365243.0,-1187.0,-573.0,0.0
60503,191007,0,1,1,3.0,360000.0,1223010.0,48631.5,1125000.0,1.0,1,1,1,-14917,-5923,-2618,-4319,5,4,12,0.539863784294402,0.6710009697323672,0.3344541255096772,1179569.0,4.0,-401.0,-412.0,11716515,11716515,3.0,11716515.0,53955.0,63360.0,0.0,53955.0,1.0,15,-522.0,2,1.0,365243.0,-491.0,-334.0,0.0
60504,183723,0,1,2,1.0,157500.0,900000.0,26316.0,900000.0,2.0,2,1,1,-11325,-1231,-9790,-1104,4,17,3,0.6431714434921201,0.673434216570155,0.6528965519806539,1792827.0,6.0,-336.0,-381.0,9443.52,9443.52,3.0,9443.52,209623.5,209623.5,0.0,209623.5,1.0,1,-517.0,4,4.0,365243.0,-486.0,365243.0,0.0
60510,107231,0,1,2,1.0,157500.0,533304.0,27360.0,405000.0,1.0,1,1,1,-18140,-1164,-1435,-1687,6,13,33,0.6719795632830045,0.5791793470556897,0.1940678276718812,2706580.0,2.0,-2536.0,-2570.0,8843.58,156.42,3.0,8843.58,52551.0,31041.0,22500.0,52551.0,4.0,0,-2599.0,1,3.0,365243.0,-2566.0,-2470.0,1.0
60512,106599,0,1,2,1.0,360000.0,755190.0,32125.5,675000.0,2.0,1,1,1,-19672,-2806,-105,-3218,3,13,10,0.7284731445487671,0.4810517682221892,0.38079968264891495,2318102.0,2.0,-224.0,-237.0,45206955,45206955,3.0,45206955.0,247707.0,255883.5,0.0,247707.0,7.0,3,-290.0,2,3.0,365243.0,-254.0,-101.0,0.0
60513,205812,0,2,2,2.0,135000.0,270000.0,13500.0,270000.0,2.0,1,1,1,-14780,-4478,-492,-4407,6,17,9,0.8232082279384599,0.7297174262057933,0.7001838506835805,2102291.0,7.0,-75.0,-79.0,8847.45,8847.45,3.0,8847.45,74884.5,74511.0,7492.5,74884.5,7.0,3,-286.0,5,2.0,365243.0,-255.0,365243.0,0.0
60518,134163,0,1,2,1.0,112500.0,299772.0,17338.5,247500.0,3.0,1,2,1,-21452,365243,-14657,-3977,3,14,6,0.6602119094768809,0.7506392152380148,0.6144143775673561,1997654.0,7.0,-56.0,-64.0,4130505,4130505,3.0,4130505.0,48690.0,43578.0,9738.0,48690.0,3.0,4,-266.0,5,4.0,365243.0,-236.0,365243.0,1.0
60519,230720,0,1,2,1.0,112500.0,781920.0,34573.5,675000.0,4.0,2,1,1,-19839,-3730,-3174,-3329,5,9,2,0.7156794992020069,0.7129609331724119,0.8425892767430772,2366615.0,4.0,-327.0,-347.0,17790255,17790255,3.0,32664.78,177286.5,184891.5,0.0,177286.5,5.0,6,-448.0,2,3.0,365243.0,-417.0,-264.0,0.0
60521,175506,0,2,2,1.0,135000.0,405000.0,20250.0,405000.0,1.0,1,1,1,-16830,-4585,-8817,-360,5,14,9,0.7327702236518604,0.2574261657736688,0.7252764347002191,2736514.0,5.0,-170.0,-183.0,13804515,13804515,3.0,13804515.0,173335.5,195642.0,0.0,173335.5,6.0,3,-321.0,3,1.0,365243.0,-290.0,365243.0,0.0
60523,239113,0,1,2,1.0,157500.0,227520.0,12834.0,180000.0,4.0,2,1,1,-13386,-1128,-7049,-823,5,12,2,0.4835473809167608,0.5916614522961817,0.42765737003502935,1652692.0,1.0,-26.0,-39.0,30894345,30894345,3.0,30894345.0,541346.4,270670.5,270675.9,541346.4,2.0,12,-59.0,8,3.0,365243.0,-26.0,365243.0,0.0
60525,148498,0,1,2,1.0,225000.0,343377.0,16830.0,283500.0,1.0,1,5,1,-19623,-6599,-6552,-3111,5,10,17,0.766135735925593,0.6574438780680834,0.6496203111237195,1293411.0,10.0,-61.0,-70.0,8603055,8603055,3.0,8603055.0,166500.0,166500.0,0.0,166500.0,7.0,3,-362.0,4,3.0,365243.0,-331.0,365243.0,0.0
60526,239665,0,1,2,2.0,103500.0,339241.5,12919.5,238500.0,3.0,1,1,1,-23079,365243,-2174,-4071,6,12,6,0.7925033005063454,0.6539634944943902,0.6446794549585961,1746383.0,3.0,-1298.0,-1326.0,21995.1,21995.1,3.0,21995.1,128020.23,115218.0,12802.23,128020.23,3.0,3,-1389.0,2,1.0,365243.0,-1358.0,-1230.0,0.0
60529,287086,0,1,1,1.0,238500.0,545040.0,25407.0,450000.0,2.0,1,1,2,-13872,-1402,-2612,-4631,3,12,4,0.6604260392614207,0.5840482375789345,0.4830501881366946,2664444.0,6.0,-2215.0,-2233.0,7991235,7991235,3.0,7991235.0,70875.0,63675.0,7200.0,70875.0,6.0,12,-2405.0,8,2.0,365243.0,-2365.0,-2082.0,0.0
60533,278669,0,1,2,1.0,180000.0,1024740.0,49428.0,900000.0,1.0,1,2,1,-18965,-2339,-8747,-2489,2,10,10,0.7065112090544315,0.7322759429544111,0.7047064232963289,2239627.0,11.0,-1851.0,-1854.0,20711.34,20711.34,3.0,10508.49,110835.0,102024.0,18000.0,110835.0,4.0,12,-2182.0,5,1.0,365243.0,-2151.0,-1843.0,0.0
60534,114211,1,1,2,2.0,180000.0,469152.0,25447.5,405000.0,1.0,1,2,1,-13230,-155,-6526,-4097,1,4,10,0.4399249865676607,0.7023531906910921,0.33285056416487313,1362807.0,3.0,-202.0,-209.0,7922.79,7922.79,3.0,7922.79,71680.5,71325.0,7168.5,71680.5,5.0,16,-311.0,5,2.0,365243.0,-262.0,365243.0,0.0
60546,135300,0,1,2,1.0,101250.0,342000.0,26595.0,342000.0,3.0,1,2,1,-20646,365243,-3139,-3139,4,11,6,0.3064632132897018,0.02869555252044244,0.4543210601605785,1354774.0,7.0,-35.0,-80.0,4390965,4390965,3.0,4390965.0,47286.0,47286.0,0.0,47286.0,4.0,0,-245.0,5,4.0,365243.0,-215.0,365243.0,0.0
60549,259896,0,2,2,2.0,144000.0,270000.0,13500.0,270000.0,1.0,2,1,1,-9953,-147,-819,-2615,2,13,14,0.5908132545375399,0.7499509290632851,0.3979463219016906,1736028.0,8.0,-373.0,-378.0,46917.09,46917.09,3.0,16572555.0,134955.0,121455.0,13500.0,134955.0,4.0,4,-628.0,8,2.0,365243.0,-583.0,-366.0,0.0
60556,112894,0,1,1,1.0,1350000.0,835380.0,40189.5,675000.0,1.0,1,1,1,-14047,-1038,-1015,-2131,4,16,19,0.1795050999528691,0.6401161833252154,0.2405414172860865,1075790.0,1.0,-682.0,-686.0,41573.25,41573.25,3.0,41573.25,490473.0,412515.0,103500.0,490473.0,6.0,3,-713.0,5,1.0,365243.0,-682.0,-376.0,0.0
60557,291228,0,1,2,1.0,157500.0,1078200.0,31653.0,900000.0,4.0,1,1,1,-12792,-2862,-3781,-2907,1,7,12,0.17811110059890878,0.0664762763552916,0.5352762504724826,1158763.0,2.0,-458.0,-504.0,3982905,3982905,3.0,3982905.0,43606.35,39244.5,4361.85,43606.35,2.0,9,-519.0,5,1.0,365243.0,-488.0,-395.0,0.0
60571,162283,0,1,2,2.0,207000.0,450000.0,22018.5,450000.0,1.0,2,1,2,-14626,-707,-7210,-4297,2,14,1,0.4761013256089272,0.4992747869288629,0.19182160241360605,2474864.0,7.0,-126.0,-134.0,43995825,43995825,3.0,9492525.0,102883.5,92592.0,10291.5,102883.5,7.0,3,-338.0,5,1.0,365243.0,-306.0,-121.0,0.0
